id,data_referencia,indicador,valor,unidade,variacao_mes,fonte
3010,2024-07-05,SELIC,10.5,% a.a.,0.0,BCB
3011,2024-07-06,SELIC,10.5,% a.a.,0.0,BCB
3012,2024-07-07,SELIC,10.5,% a.a.,0.0,BCB
3013,2024-07-08,SELIC,10.5,% a.a.,0.0,BCB
3014,2024-07-09,SELIC,10.5,% a.a.,0.0,BCB
3015,2024-07-10,SELIC,10.5,% a.a.,0.0,BCB
3016,2024-07-11,SELIC,10.5,% a.a.,0.0,BCB
3017,2024-07-12,SELIC,10.5,% a.a.,0.0,BCB
3018,2024-07-13,SELIC,10.5,% a.a.,0.0,BCB
3019,2024-07-14,SELIC,10.5,% a.a.,0.0,BCB
3020,2024-07-15,SELIC,10.5,% a.a.,0.0,BCB
3021,2024-07-16,SELIC,10.5,% a.a.,0.0,BCB
3022,2024-07-17,SELIC,10.5,% a.a.,0.0,BCB
3023,2024-07-18,SELIC,10.5,% a.a.,0.0,BCB
3024,2024-07-19,SELIC,10.5,% a.a.,0.0,BCB
3025,2024-07-20,SELIC,10.5,% a.a.,0.0,BCB
3026,2024-07-21,SELIC,10.5,% a.a.,0.0,BCB
3027,2024-07-22,SELIC,10.5,% a.a.,0.0,BCB
3028,2024-07-23,SELIC,10.5,% a.a.,0.0,BCB
3029,2024-07-24,SELIC,10.5,% a.a.,0.0,BCB
3030,2024-07-25,SELIC,10.5,% a.a.,0.0,BCB
3031,2024-07-26,SELIC,10.5,% a.a.,0.0,BCB
3032,2024-07-27,SELIC,10.5,% a.a.,0.0,BCB
3033,2024-07-28,SELIC,10.5,% a.a.,0.0,BCB
3034,2024-07-29,SELIC,10.5,% a.a.,0.0,BCB
3035,2024-07-30,SELIC,10.5,% a.a.,0.0,BCB
3036,2024-07-31,SELIC,10.5,% a.a.,0.0,BCB
3037,2024-08-01,SELIC,10.5,% a.a.,0.0,BCB
3038,2024-08-02,SELIC,10.5,% a.a.,0.0,BCB
3039,2024-08-03,SELIC,10.5,% a.a.,0.0,BCB
3040,2024-08-04,SELIC,10.5,% a.a.,0.0,BCB
3041,2024-08-05,SELIC,10.5,% a.a.,0.0,BCB
3042,2024-08-06,SELIC,10.5,% a.a.,0.0,BCB
3043,2024-08-07,SELIC,10.5,% a.a.,0.0,BCB
3044,2024-08-08,SELIC,10.5,% a.a.,0.0,BCB
3045,2024-08-09,SELIC,10.5,% a.a.,0.0,BCB
3046,2024-08-10,SELIC,10.5,% a.a.,0.0,BCB
3047,2024-08-11,SELIC,10.5,% a.a.,0.0,BCB
3048,2024-08-12,SELIC,10.5,% a.a.,0.0,BCB
3049,2024-08-13,SELIC,10.5,% a.a.,0.0,BCB
3050,2024-08-14,SELIC,10.5,% a.a.,0.0,BCB
3051,2024-08-15,SELIC,10.5,% a.a.,0.0,BCB
3052,2024-08-16,SELIC,10.5,% a.a.,0.0,BCB
3053,2024-08-17,SELIC,10.5,% a.a.,0.0,BCB
3054,2024-08-18,SELIC,10.5,% a.a.,0.0,BCB
3055,2024-08-19,SELIC,10.5,% a.a.,0.0,BCB
3056,2024-08-20,SELIC,10.5,% a.a.,0.0,BCB
3057,2024-08-21,SELIC,10.5,% a.a.,0.0,BCB
3058,2024-08-22,SELIC,10.5,% a.a.,0.0,BCB
3059,2024-08-23,SELIC,10.5,% a.a.,0.0,BCB
3060,2024-08-24,SELIC,10.5,% a.a.,0.0,BCB
3061,2024-08-25,SELIC,10.5,% a.a.,0.0,BCB
3062,2024-08-26,SELIC,10.5,% a.a.,0.0,BCB
3063,2024-08-27,SELIC,10.5,% a.a.,0.0,BCB
3064,2024-08-28,SELIC,10.5,% a.a.,0.0,BCB
3065,2024-08-29,SELIC,10.5,% a.a.,0.0,BCB
3066,2024-08-30,SELIC,10.5,% a.a.,0.0,BCB
3067,2024-08-31,SELIC,10.5,% a.a.,0.0,BCB
3068,2024-09-01,SELIC,10.5,% a.a.,0.0,BCB
3069,2024-09-02,SELIC,10.5,% a.a.,0.0,BCB
3070,2024-09-03,SELIC,10.5,% a.a.,0.0,BCB
3071,2024-09-04,SELIC,10.5,% a.a.,0.0,BCB
3072,2024-09-05,SELIC,10.5,% a.a.,0.0,BCB
3073,2024-09-06,SELIC,10.5,% a.a.,0.0,BCB
3074,2024-09-07,SELIC,10.5,% a.a.,0.0,BCB
3075,2024-09-08,SELIC,10.5,% a.a.,0.0,BCB
3076,2024-09-09,SELIC,10.5,% a.a.,0.0,BCB
3077,2024-09-10,SELIC,10.5,% a.a.,0.0,BCB
3078,2024-09-11,SELIC,10.5,% a.a.,0.0,BCB
3079,2024-09-12,SELIC,10.5,% a.a.,0.0,BCB
3080,2024-09-13,SELIC,10.5,% a.a.,0.0,BCB
3081,2024-09-14,SELIC,10.5,% a.a.,0.0,BCB
3082,2024-09-15,SELIC,10.5,% a.a.,0.0,BCB
3083,2024-09-16,SELIC,10.5,% a.a.,0.0,BCB
3084,2024-09-17,SELIC,10.5,% a.a.,0.0,BCB
3085,2024-09-18,SELIC,10.5,% a.a.,0.0,BCB
3086,2024-09-19,SELIC,10.75,% a.a.,2.380952381,BCB
3087,2024-09-20,SELIC,10.75,% a.a.,0.0,BCB
3088,2024-09-21,SELIC,10.75,% a.a.,0.0,BCB
3089,2024-09-22,SELIC,10.75,% a.a.,0.0,BCB
3090,2024-09-23,SELIC,10.75,% a.a.,0.0,BCB
3091,2024-09-24,SELIC,10.75,% a.a.,0.0,BCB
3092,2024-09-25,SELIC,10.75,% a.a.,0.0,BCB
3093,2024-09-26,SELIC,10.75,% a.a.,0.0,BCB
3094,2024-09-27,SELIC,10.75,% a.a.,0.0,BCB
3095,2024-09-28,SELIC,10.75,% a.a.,0.0,BCB
3096,2024-09-29,SELIC,10.75,% a.a.,0.0,BCB
3097,2024-09-30,SELIC,10.75,% a.a.,0.0,BCB
3098,2024-10-01,SELIC,10.75,% a.a.,0.0,BCB
3099,2024-10-02,SELIC,10.75,% a.a.,0.0,BCB
3100,2024-10-03,SELIC,10.75,% a.a.,0.0,BCB
3101,2024-10-04,SELIC,10.75,% a.a.,0.0,BCB
3102,2024-10-05,SELIC,10.75,% a.a.,0.0,BCB
3103,2024-10-06,SELIC,10.75,% a.a.,0.0,BCB
3104,2024-10-07,SELIC,10.75,% a.a.,0.0,BCB
3105,2024-10-08,SELIC,10.75,% a.a.,0.0,BCB
3106,2024-10-09,SELIC,10.75,% a.a.,0.0,BCB
3107,2024-10-10,SELIC,10.75,% a.a.,0.0,BCB
3108,2024-10-11,SELIC,10.75,% a.a.,0.0,BCB
3109,2024-10-12,SELIC,10.75,% a.a.,0.0,BCB
3110,2024-10-13,SELIC,10.75,% a.a.,0.0,BCB
3111,2024-10-14,SELIC,10.75,% a.a.,0.0,BCB
3112,2024-10-15,SELIC,10.75,% a.a.,0.0,BCB
3113,2024-10-16,SELIC,10.75,% a.a.,0.0,BCB
3114,2024-10-17,SELIC,10.75,% a.a.,0.0,BCB
3115,2024-10-18,SELIC,10.75,% a.a.,0.0,BCB
3116,2024-10-19,SELIC,10.75,% a.a.,0.0,BCB
3117,2024-10-20,SELIC,10.75,% a.a.,0.0,BCB
3118,2024-10-21,SELIC,10.75,% a.a.,0.0,BCB
3119,2024-10-22,SELIC,10.75,% a.a.,0.0,BCB
3120,2024-10-23,SELIC,10.75,% a.a.,0.0,BCB
3121,2024-10-24,SELIC,10.75,% a.a.,0.0,BCB
3122,2024-10-25,SELIC,10.75,% a.a.,0.0,BCB
3123,2024-10-26,SELIC,10.75,% a.a.,0.0,BCB
3124,2024-10-27,SELIC,10.75,% a.a.,0.0,BCB
3125,2024-10-28,SELIC,10.75,% a.a.,0.0,BCB
3126,2024-10-29,SELIC,10.75,% a.a.,0.0,BCB
3127,2024-10-30,SELIC,10.75,% a.a.,0.0,BCB
3128,2024-10-31,SELIC,10.75,% a.a.,0.0,BCB
3129,2024-11-01,SELIC,10.75,% a.a.,0.0,BCB
3130,2024-11-02,SELIC,10.75,% a.a.,0.0,BCB
3131,2024-11-03,SELIC,10.75,% a.a.,0.0,BCB
3132,2024-11-04,SELIC,10.75,% a.a.,0.0,BCB
3133,2024-11-05,SELIC,10.75,% a.a.,0.0,BCB
3134,2024-11-06,SELIC,10.75,% a.a.,0.0,BCB
3135,2024-11-07,SELIC,11.25,% a.a.,4.651162791,BCB
3136,2024-11-08,SELIC,11.25,% a.a.,0.0,BCB
3137,2024-11-09,SELIC,11.25,% a.a.,0.0,BCB
3138,2024-11-10,SELIC,11.25,% a.a.,0.0,BCB
3139,2024-11-11,SELIC,11.25,% a.a.,0.0,BCB
3140,2024-11-12,SELIC,11.25,% a.a.,0.0,BCB
3141,2024-11-13,SELIC,11.25,% a.a.,0.0,BCB
3142,2024-11-14,SELIC,11.25,% a.a.,0.0,BCB
3143,2024-11-15,SELIC,11.25,% a.a.,0.0,BCB
3144,2024-11-16,SELIC,11.25,% a.a.,0.0,BCB
3145,2024-11-17,SELIC,11.25,% a.a.,0.0,BCB
3146,2024-11-18,SELIC,11.25,% a.a.,0.0,BCB
3147,2024-11-19,SELIC,11.25,% a.a.,0.0,BCB
3148,2024-11-20,SELIC,11.25,% a.a.,0.0,BCB
3149,2024-11-21,SELIC,11.25,% a.a.,0.0,BCB
3150,2024-11-22,SELIC,11.25,% a.a.,0.0,BCB
3151,2024-11-23,SELIC,11.25,% a.a.,0.0,BCB
3152,2024-11-24,SELIC,11.25,% a.a.,0.0,BCB
3153,2024-11-25,SELIC,11.25,% a.a.,0.0,BCB
3154,2024-11-26,SELIC,11.25,% a.a.,0.0,BCB
3155,2024-11-27,SELIC,11.25,% a.a.,0.0,BCB
3156,2024-11-28,SELIC,11.25,% a.a.,0.0,BCB
3157,2024-11-29,SELIC,11.25,% a.a.,0.0,BCB
3158,2024-11-30,SELIC,11.25,% a.a.,0.0,BCB
3159,2024-12-01,SELIC,11.25,% a.a.,0.0,BCB
3160,2024-12-02,SELIC,11.25,% a.a.,0.0,BCB
3161,2024-12-03,SELIC,11.25,% a.a.,0.0,BCB
3162,2024-12-04,SELIC,11.25,% a.a.,0.0,BCB
3163,2024-12-05,SELIC,11.25,% a.a.,0.0,BCB
3164,2024-12-06,SELIC,11.25,% a.a.,0.0,BCB
3165,2024-12-07,SELIC,11.25,% a.a.,0.0,BCB
3166,2024-12-08,SELIC,11.25,% a.a.,0.0,BCB
3167,2024-12-09,SELIC,11.25,% a.a.,0.0,BCB
3168,2024-12-10,SELIC,11.25,% a.a.,0.0,BCB
3169,2024-12-11,SELIC,11.25,% a.a.,0.0,BCB
3170,2024-12-12,SELIC,12.25,% a.a.,8.888888889,BCB
3171,2024-12-13,SELIC,12.25,% a.a.,0.0,BCB
3172,2024-12-14,SELIC,12.25,% a.a.,0.0,BCB
3173,2024-12-15,SELIC,12.25,% a.a.,0.0,BCB
3174,2024-12-16,SELIC,12.25,% a.a.,0.0,BCB
3175,2024-12-17,SELIC,12.25,% a.a.,0.0,BCB
3176,2024-12-18,SELIC,12.25,% a.a.,0.0,BCB
3177,2024-12-19,SELIC,12.25,% a.a.,0.0,BCB
3178,2024-12-20,SELIC,12.25,% a.a.,0.0,BCB
3179,2024-12-21,SELIC,12.25,% a.a.,0.0,BCB
3180,2024-12-22,SELIC,12.25,% a.a.,0.0,BCB
3181,2024-12-23,SELIC,12.25,% a.a.,0.0,BCB
3182,2024-12-24,SELIC,12.25,% a.a.,0.0,BCB
3183,2024-12-25,SELIC,12.25,% a.a.,0.0,BCB
3184,2024-12-26,SELIC,12.25,% a.a.,0.0,BCB
3185,2024-12-27,SELIC,12.25,% a.a.,0.0,BCB
3186,2024-12-28,SELIC,12.25,% a.a.,0.0,BCB
3187,2024-12-29,SELIC,12.25,% a.a.,0.0,BCB
3188,2024-12-30,SELIC,12.25,% a.a.,0.0,BCB
3189,2024-12-31,SELIC,12.25,% a.a.,0.0,BCB
3190,2025-01-01,SELIC,12.25,% a.a.,0.0,BCB
3191,2025-01-02,SELIC,12.25,% a.a.,0.0,BCB
3192,2025-01-03,SELIC,12.25,% a.a.,0.0,BCB
3193,2025-01-04,SELIC,12.25,% a.a.,0.0,BCB
3194,2025-01-05,SELIC,12.25,% a.a.,0.0,BCB
3195,2025-01-06,SELIC,12.25,% a.a.,0.0,BCB
3196,2025-01-07,SELIC,12.25,% a.a.,0.0,BCB
3197,2025-01-08,SELIC,12.25,% a.a.,0.0,BCB
3198,2025-01-09,SELIC,12.25,% a.a.,0.0,BCB
3199,2025-01-10,SELIC,12.25,% a.a.,0.0,BCB
3200,2025-01-11,SELIC,12.25,% a.a.,0.0,BCB
3201,2025-01-12,SELIC,12.25,% a.a.,0.0,BCB
3202,2025-01-13,SELIC,12.25,% a.a.,0.0,BCB
3203,2025-01-14,SELIC,12.25,% a.a.,0.0,BCB
3204,2025-01-15,SELIC,12.25,% a.a.,0.0,BCB
3205,2025-01-16,SELIC,12.25,% a.a.,0.0,BCB
3206,2025-01-17,SELIC,12.25,% a.a.,0.0,BCB
3207,2025-01-18,SELIC,12.25,% a.a.,0.0,BCB
3208,2025-01-19,SELIC,12.25,% a.a.,0.0,BCB
3209,2025-01-20,SELIC,12.25,% a.a.,0.0,BCB
3210,2025-01-21,SELIC,12.25,% a.a.,0.0,BCB
3211,2025-01-22,SELIC,12.25,% a.a.,0.0,BCB
3212,2025-01-23,SELIC,12.25,% a.a.,0.0,BCB
3213,2025-01-24,SELIC,12.25,% a.a.,0.0,BCB
3214,2025-01-25,SELIC,12.25,% a.a.,0.0,BCB
3215,2025-01-26,SELIC,12.25,% a.a.,0.0,BCB
3216,2025-01-27,SELIC,12.25,% a.a.,0.0,BCB
3217,2025-01-28,SELIC,12.25,% a.a.,0.0,BCB
3218,2025-01-29,SELIC,12.25,% a.a.,0.0,BCB
3219,2025-01-30,SELIC,13.25,% a.a.,8.163265306,BCB
3220,2025-01-31,SELIC,13.25,% a.a.,0.0,BCB
3221,2025-02-01,SELIC,13.25,% a.a.,0.0,BCB
3222,2025-02-02,SELIC,13.25,% a.a.,0.0,BCB
3223,2025-02-03,SELIC,13.25,% a.a.,0.0,BCB
3224,2025-02-04,SELIC,13.25,% a.a.,0.0,BCB
3225,2025-02-05,SELIC,13.25,% a.a.,0.0,BCB
3226,2025-02-06,SELIC,13.25,% a.a.,0.0,BCB
3227,2025-02-07,SELIC,13.25,% a.a.,0.0,BCB
3228,2025-02-08,SELIC,13.25,% a.a.,0.0,BCB
3229,2025-02-09,SELIC,13.25,% a.a.,0.0,BCB
3230,2025-02-10,SELIC,13.25,% a.a.,0.0,BCB
3231,2025-02-11,SELIC,13.25,% a.a.,0.0,BCB
3232,2025-02-12,SELIC,13.25,% a.a.,0.0,BCB
3233,2025-02-13,SELIC,13.25,% a.a.,0.0,BCB
3234,2025-02-14,SELIC,13.25,% a.a.,0.0,BCB
3235,2025-02-15,SELIC,13.25,% a.a.,0.0,BCB
3236,2025-02-16,SELIC,13.25,% a.a.,0.0,BCB
3237,2025-02-17,SELIC,13.25,% a.a.,0.0,BCB
3238,2025-02-18,SELIC,13.25,% a.a.,0.0,BCB
3239,2025-02-19,SELIC,13.25,% a.a.,0.0,BCB
3240,2025-02-20,SELIC,13.25,% a.a.,0.0,BCB
3241,2025-02-21,SELIC,13.25,% a.a.,0.0,BCB
3242,2025-02-22,SELIC,13.25,% a.a.,0.0,BCB
3243,2025-02-23,SELIC,13.25,% a.a.,0.0,BCB
3244,2025-02-24,SELIC,13.25,% a.a.,0.0,BCB
3245,2025-02-25,SELIC,13.25,% a.a.,0.0,BCB
3246,2025-02-26,SELIC,13.25,% a.a.,0.0,BCB
3247,2025-02-27,SELIC,13.25,% a.a.,0.0,BCB
3248,2025-02-28,SELIC,13.25,% a.a.,0.0,BCB
3249,2025-03-01,SELIC,13.25,% a.a.,0.0,BCB
3250,2025-03-02,SELIC,13.25,% a.a.,0.0,BCB
3251,2025-03-03,SELIC,13.25,% a.a.,0.0,BCB
3252,2025-03-04,SELIC,13.25,% a.a.,0.0,BCB
3253,2025-03-05,SELIC,13.25,% a.a.,0.0,BCB
3254,2025-03-06,SELIC,13.25,% a.a.,0.0,BCB
3255,2025-03-07,SELIC,13.25,% a.a.,0.0,BCB
3256,2025-03-08,SELIC,13.25,% a.a.,0.0,BCB
3257,2025-03-09,SELIC,13.25,% a.a.,0.0,BCB
3258,2025-03-10,SELIC,13.25,% a.a.,0.0,BCB
3259,2025-03-11,SELIC,13.25,% a.a.,0.0,BCB
3260,2025-03-12,SELIC,13.25,% a.a.,0.0,BCB
3261,2025-03-13,SELIC,13.25,% a.a.,0.0,BCB
3262,2025-03-14,SELIC,13.25,% a.a.,0.0,BCB
3263,2025-03-15,SELIC,13.25,% a.a.,0.0,BCB
3264,2025-03-16,SELIC,13.25,% a.a.,0.0,BCB
3265,2025-03-17,SELIC,13.25,% a.a.,0.0,BCB
3266,2025-03-18,SELIC,13.25,% a.a.,0.0,BCB
3267,2025-03-19,SELIC,13.25,% a.a.,0.0,BCB
3268,2025-03-20,SELIC,14.25,% a.a.,7.547169811,BCB
3269,2025-03-21,SELIC,14.25,% a.a.,0.0,BCB
3270,2025-03-22,SELIC,14.25,% a.a.,0.0,BCB
3271,2025-03-23,SELIC,14.25,% a.a.,0.0,BCB
3272,2025-03-24,SELIC,14.25,% a.a.,0.0,BCB
3273,2025-03-25,SELIC,14.25,% a.a.,0.0,BCB
3274,2025-03-26,SELIC,14.25,% a.a.,0.0,BCB
3275,2025-03-27,SELIC,14.25,% a.a.,0.0,BCB
3276,2025-03-28,SELIC,14.25,% a.a.,0.0,BCB
3277,2025-03-29,SELIC,14.25,% a.a.,0.0,BCB
3278,2025-03-30,SELIC,14.25,% a.a.,0.0,BCB
3279,2025-03-31,SELIC,14.25,% a.a.,0.0,BCB
3280,2025-04-01,SELIC,14.25,% a.a.,0.0,BCB
3281,2025-04-02,SELIC,14.25,% a.a.,0.0,BCB
3282,2025-04-03,SELIC,14.25,% a.a.,0.0,BCB
3283,2025-04-04,SELIC,14.25,% a.a.,0.0,BCB
3284,2025-04-05,SELIC,14.25,% a.a.,0.0,BCB
3285,2025-04-06,SELIC,14.25,% a.a.,0.0,BCB
3286,2025-04-07,SELIC,14.25,% a.a.,0.0,BCB
3287,2025-04-08,SELIC,14.25,% a.a.,0.0,BCB
3288,2025-04-09,SELIC,14.25,% a.a.,0.0,BCB
3289,2025-04-10,SELIC,14.25,% a.a.,0.0,BCB
3290,2025-04-11,SELIC,14.25,% a.a.,0.0,BCB
3291,2025-04-12,SELIC,14.25,% a.a.,0.0,BCB
3292,2025-04-13,SELIC,14.25,% a.a.,0.0,BCB
3293,2025-04-14,SELIC,14.25,% a.a.,0.0,BCB
3294,2025-04-15,SELIC,14.25,% a.a.,0.0,BCB
3295,2025-04-16,SELIC,14.25,% a.a.,0.0,BCB
3296,2025-04-17,SELIC,14.25,% a.a.,0.0,BCB
3297,2025-04-18,SELIC,14.25,% a.a.,0.0,BCB
3298,2025-04-19,SELIC,14.25,% a.a.,0.0,BCB
3299,2025-04-20,SELIC,14.25,% a.a.,0.0,BCB
3300,2025-04-21,SELIC,14.25,% a.a.,0.0,BCB
3301,2025-04-22,SELIC,14.25,% a.a.,0.0,BCB
3302,2025-04-23,SELIC,14.25,% a.a.,0.0,BCB
3303,2025-04-24,SELIC,14.25,% a.a.,0.0,BCB
3304,2025-04-25,SELIC,14.25,% a.a.,0.0,BCB
3305,2025-04-26,SELIC,14.25,% a.a.,0.0,BCB
3306,2025-04-27,SELIC,14.25,% a.a.,0.0,BCB
3307,2025-04-28,SELIC,14.25,% a.a.,0.0,BCB
3308,2025-04-29,SELIC,14.25,% a.a.,0.0,BCB
3309,2025-04-30,SELIC,14.25,% a.a.,0.0,BCB
3310,2025-05-01,SELIC,14.25,% a.a.,0.0,BCB
3311,2025-05-02,SELIC,14.25,% a.a.,0.0,BCB
3312,2025-05-03,SELIC,14.25,% a.a.,0.0,BCB
3313,2025-05-04,SELIC,14.25,% a.a.,0.0,BCB
3314,2025-05-05,SELIC,14.25,% a.a.,0.0,BCB
3315,2025-05-06,SELIC,14.25,% a.a.,0.0,BCB
3316,2025-05-07,SELIC,14.25,% a.a.,0.0,BCB
3317,2025-05-08,SELIC,14.75,% a.a.,3.50877193,BCB
3318,2025-05-09,SELIC,14.75,% a.a.,0.0,BCB
3319,2025-05-10,SELIC,14.75,% a.a.,0.0,BCB
3320,2025-05-11,SELIC,14.75,% a.a.,0.0,BCB
3321,2025-05-12,SELIC,14.75,% a.a.,0.0,BCB
3322,2025-05-13,SELIC,14.75,% a.a.,0.0,BCB
3323,2025-05-14,SELIC,14.75,% a.a.,0.0,BCB
3324,2025-05-15,SELIC,14.75,% a.a.,0.0,BCB
3325,2025-05-16,SELIC,14.75,% a.a.,0.0,BCB
3326,2025-05-17,SELIC,14.75,% a.a.,0.0,BCB
3327,2025-05-18,SELIC,14.75,% a.a.,0.0,BCB
3328,2025-05-19,SELIC,14.75,% a.a.,0.0,BCB
3329,2025-05-20,SELIC,14.75,% a.a.,0.0,BCB
3330,2025-05-21,SELIC,14.75,% a.a.,0.0,BCB
3331,2025-05-22,SELIC,14.75,% a.a.,0.0,BCB
3332,2025-05-23,SELIC,14.75,% a.a.,0.0,BCB
3333,2025-05-24,SELIC,14.75,% a.a.,0.0,BCB
3334,2025-05-25,SELIC,14.75,% a.a.,0.0,BCB
3335,2025-05-26,SELIC,14.75,% a.a.,0.0,BCB
3336,2025-05-27,SELIC,14.75,% a.a.,0.0,BCB
3337,2025-05-28,SELIC,14.75,% a.a.,0.0,BCB
3338,2025-05-29,SELIC,14.75,% a.a.,0.0,BCB
3339,2025-05-30,SELIC,14.75,% a.a.,0.0,BCB
3340,2025-05-31,SELIC,14.75,% a.a.,0.0,BCB
3341,2025-06-01,SELIC,14.75,% a.a.,0.0,BCB
3342,2025-06-02,SELIC,14.75,% a.a.,0.0,BCB
3343,2025-06-03,SELIC,14.75,% a.a.,0.0,BCB
3344,2025-06-04,SELIC,14.75,% a.a.,0.0,BCB
3345,2025-06-05,SELIC,14.75,% a.a.,0.0,BCB
3346,2025-06-06,SELIC,14.75,% a.a.,0.0,BCB
3347,2025-06-07,SELIC,14.75,% a.a.,0.0,BCB
3348,2025-06-08,SELIC,14.75,% a.a.,0.0,BCB
3349,2025-06-09,SELIC,14.75,% a.a.,0.0,BCB
3350,2025-06-10,SELIC,14.75,% a.a.,0.0,BCB
3351,2025-06-11,SELIC,14.75,% a.a.,0.0,BCB
3352,2025-06-12,SELIC,14.75,% a.a.,0.0,BCB
3353,2025-06-13,SELIC,14.75,% a.a.,0.0,BCB
3354,2025-06-14,SELIC,14.75,% a.a.,0.0,BCB
3355,2025-06-15,SELIC,14.75,% a.a.,0.0,BCB
3356,2025-06-16,SELIC,14.75,% a.a.,0.0,BCB
3357,2025-06-17,SELIC,14.75,% a.a.,0.0,BCB
3358,2025-06-18,SELIC,14.75,% a.a.,0.0,BCB
3359,2025-06-19,SELIC,15.0,% a.a.,1.694915254,BCB
3360,2025-06-20,SELIC,15.0,% a.a.,0.0,BCB
3361,2025-06-21,SELIC,15.0,% a.a.,0.0,BCB
3362,2025-06-22,SELIC,15.0,% a.a.,0.0,BCB
3363,2025-06-23,SELIC,15.0,% a.a.,0.0,BCB
3364,2025-06-24,SELIC,15.0,% a.a.,0.0,BCB
3365,2025-06-25,SELIC,15.0,% a.a.,0.0,BCB
3366,2025-06-26,SELIC,15.0,% a.a.,0.0,BCB
3367,2025-06-27,SELIC,15.0,% a.a.,0.0,BCB
3368,2025-06-28,SELIC,15.0,% a.a.,0.0,BCB
3369,2025-06-29,SELIC,15.0,% a.a.,0.0,BCB
3370,2025-06-30,SELIC,15.0,% a.a.,0.0,BCB
3371,2025-07-01,SELIC,15.0,% a.a.,0.0,BCB
3372,2025-07-02,SELIC,15.0,% a.a.,0.0,BCB
3373,2025-07-03,SELIC,15.0,% a.a.,0.0,BCB
3374,2025-07-04,SELIC,15.0,% a.a.,0.0,BCB
3375,2025-07-05,SELIC,15.0,% a.a.,0.0,BCB
3376,2025-07-06,SELIC,15.0,% a.a.,0.0,BCB
3377,2025-07-07,SELIC,15.0,% a.a.,0.0,BCB
3378,2025-07-08,SELIC,15.0,% a.a.,0.0,BCB
3379,2025-07-09,SELIC,15.0,% a.a.,0.0,BCB
3380,2025-07-10,SELIC,15.0,% a.a.,0.0,BCB
3381,2025-07-11,SELIC,15.0,% a.a.,0.0,BCB
3382,2025-07-12,SELIC,15.0,% a.a.,0.0,BCB
3383,2025-07-13,SELIC,15.0,% a.a.,0.0,BCB
3384,2025-07-14,SELIC,15.0,% a.a.,0.0,BCB
3385,2025-07-15,SELIC,15.0,% a.a.,0.0,BCB
3386,2025-07-16,SELIC,15.0,% a.a.,0.0,BCB
3387,2025-07-17,SELIC,15.0,% a.a.,0.0,BCB
3388,2025-07-18,SELIC,15.0,% a.a.,0.0,BCB
3389,2025-07-19,SELIC,15.0,% a.a.,0.0,BCB
3390,2025-07-20,SELIC,15.0,% a.a.,0.0,BCB
3391,2025-07-21,SELIC,15.0,% a.a.,0.0,BCB
3392,2025-07-22,SELIC,15.0,% a.a.,0.0,BCB
3393,2025-07-23,SELIC,15.0,% a.a.,0.0,BCB
3394,2025-07-24,SELIC,15.0,% a.a.,0.0,BCB
3395,2025-07-25,SELIC,15.0,% a.a.,0.0,BCB
3396,2025-07-26,SELIC,15.0,% a.a.,0.0,BCB
3397,2025-07-27,SELIC,15.0,% a.a.,0.0,BCB
3398,2025-07-28,SELIC,15.0,% a.a.,0.0,BCB
3399,2025-07-29,SELIC,15.0,% a.a.,0.0,BCB
3400,2025-07-30,SELIC,15.0,% a.a.,0.0,BCB
3401,2025-07-31,SELIC,15.0,% a.a.,0.0,BCB
3402,2025-08-01,SELIC,15.0,% a.a.,0.0,BCB
3403,2025-08-02,SELIC,15.0,% a.a.,0.0,BCB
3404,2025-08-03,SELIC,15.0,% a.a.,0.0,BCB
3405,2025-08-04,SELIC,15.0,% a.a.,0.0,BCB
3406,2025-08-05,SELIC,15.0,% a.a.,0.0,BCB
3407,2025-08-06,SELIC,15.0,% a.a.,0.0,BCB
3408,2025-08-07,SELIC,15.0,% a.a.,0.0,BCB
3409,2025-08-08,SELIC,15.0,% a.a.,0.0,BCB
3410,2025-08-09,SELIC,15.0,% a.a.,0.0,BCB
3411,2025-08-10,SELIC,15.0,% a.a.,0.0,BCB
3412,2025-08-11,SELIC,15.0,% a.a.,0.0,BCB
3413,2025-08-12,SELIC,15.0,% a.a.,0.0,BCB
3414,2025-08-13,SELIC,15.0,% a.a.,0.0,BCB
3415,2025-08-14,SELIC,15.0,% a.a.,0.0,BCB
3416,2025-08-15,SELIC,15.0,% a.a.,0.0,BCB
3417,2025-08-16,SELIC,15.0,% a.a.,0.0,BCB
3418,2025-08-17,SELIC,15.0,% a.a.,0.0,BCB
3419,2025-08-18,SELIC,15.0,% a.a.,0.0,BCB
3420,2025-08-19,SELIC,15.0,% a.a.,0.0,BCB
3421,2025-08-20,SELIC,15.0,% a.a.,0.0,BCB
3422,2025-08-21,SELIC,15.0,% a.a.,0.0,BCB
3423,2025-08-22,SELIC,15.0,% a.a.,0.0,BCB
3424,2025-08-23,SELIC,15.0,% a.a.,0.0,BCB
3425,2025-08-24,SELIC,15.0,% a.a.,0.0,BCB
3426,2025-08-25,SELIC,15.0,% a.a.,0.0,BCB
3427,2025-08-26,SELIC,15.0,% a.a.,0.0,BCB
3428,2025-08-27,SELIC,15.0,% a.a.,0.0,BCB
3429,2025-08-28,SELIC,15.0,% a.a.,0.0,BCB
3430,2025-08-29,SELIC,15.0,% a.a.,0.0,BCB
3431,2025-08-30,SELIC,15.0,% a.a.,0.0,BCB
